courseid, course_name, platformid, duration, creation_date, tags, photo, active, recbegindate, recenddate
871,Failure Analysis,586,96,2019-02-06,NaN,"[{}, {}, {}, {}, {}]",y,2019-02-06,9999-12-31
872,XML,294,198,2021-11-25,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,"[{}, {}, {}, {}, {}]",y,2021-11-25,9999-12-31
873,DNA microarray,115,230,2022-01-13,in felis donec semper sapien a libero nam dui proin leo,"[{}, {}]",y,2022-01-13,9999-12-31
874,Adobe Creative Suite,909,145,2020-04-03,egestas metus aenean fermentum donec ut mauris eget massa tempor,"[{}, {}]",y,2020-04-03,9999-12-31
875,Abaqus,630,72,2018-06-21,NaN,[],y,2018-06-21,9999-12-31
876,ODC,284,222,2020-09-12,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,"[{}, {}, {}, {}]",y,2020-09-12,9999-12-31
877,IBM pSeries,428,173,2019-11-11,pede lobortis ligula sit amet eleifend pede libero quis orci nullam,[{}],y,2019-11-11,9999-12-31
878,RBI,404,83,2018-12-12,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,[{}],y,2018-12-12,9999-12-31
879,Pyrometallurgy,687,77,2018-11-08,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,"[{}, {}, {}]",y,2018-11-08,9999-12-31
880,Integrated Circuit Design,338,229,2019-12-28,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,[],y,2019-12-28,9999-12-31
881,Waste Management,141,133,2019-05-28,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,[],y,2019-05-28,9999-12-31
882,IT Outsourcing,224,184,2018-06-17,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,"[{}, {}, {}, {}]",y,2018-06-17,9999-12-31
883,EWM,183,196,2021-05-18,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,"[{}, {}, {}, {}]",y,2021-05-18,9999-12-31
884,EPCM,76,83,2019-01-08,massa donec dapibus duis at velit eu est congue elementum in,"[{}, {}]",y,2019-01-08,9999-12-31
885,ASP,590,112,2018-01-09,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,"[{}, {}, {}]",y,2018-01-09,9999-12-31
886,DSI,591,239,2019-05-11,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,"[{}, {}, {}]",y,2019-05-11,9999-12-31
887,Police,918,96,2020-06-27,NaN,[],y,2020-06-27,9999-12-31
888,CTRM,633,77,2020-10-05,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,"[{}, {}]",y,2020-10-05,9999-12-31
889,Wholesale Banking,871,57,2018-10-09,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,"[{}, {}, {}, {}]",y,2018-10-09,9999-12-31
891,LSP,355,212,2022-06-22,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,[],y,2022-06-22,9999-12-31
892,ICD-10,545,123,2018-08-29,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,"[{}, {}]",y,2018-08-29,9999-12-31
893,NaN,739,228,2021-06-30,NaN,[{}],y,2021-06-30,9999-12-31
894,NaN,698,31,2019-01-16,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,"[{}, {}, {}, {}]",y,2019-01-16,9999-12-31
895,Process Efficiency,659,108,2018-05-16,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,"[{}, {}]",y,2018-05-16,9999-12-31
896,NaN,351,221,2019-01-01,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,"[{}, {}, {}, {}, {}]",y,2019-01-01,9999-12-31
897,NaN,688,230,2019-03-07,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,"[{}, {}, {}, {}]",y,2019-03-07,9999-12-31
898,Downstream Oil &amp,417,34,2018-05-17,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,[{}],y,2018-05-17,9999-12-31
899,Make vs Buy,187,204,2022-06-26,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,"[{}, {}]",y,2022-06-26,9999-12-31
900,VRRP,958,149,2018-04-11,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,"[{}, {}, {}]",y,2018-04-11,9999-12-31
901,MDB,463,30,2021-06-21,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,[{}],y,2021-06-21,9999-12-31
902,NaN,964,160,2019-01-25,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,"[{}, {}, {}, {}]",y,2019-01-25,9999-12-31
903,Dogs,880,219,2019-09-19,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,"[{}, {}]",y,2019-09-19,9999-12-31
904,IFC,498,207,2020-07-28,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,"[{}, {}, {}]",y,2020-07-28,9999-12-31
905,Failure Analysis,983,42,2022-04-29,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,"[{}, {}]",y,2022-04-29,9999-12-31
906,Gifts,968,67,2019-10-11,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,"[{}, {}, {}, {}]",y,2019-10-11,9999-12-31
907,Waste Management,192,132,2018-06-16,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,[{}],y,2018-06-16,9999-12-31
908,VRRP,504,140,2019-10-14,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,[],y,2019-10-14,9999-12-31
909,Sponsorship,515,161,2021-08-23,lorem vitae mattis nibh ligula nec sem duis aliquam convallis,"[{}, {}]",y,2021-08-23,9999-12-31
910,Engineering,275,77,2019-02-22,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,"[{}, {}]",y,2019-02-22,9999-12-31
911,Fine Art,954,51,2021-10-13,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,[{}],y,2021-10-13,9999-12-31
912,User Interface Design,984,125,2019-01-03,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,[],y,2019-01-03,9999-12-31
913,NaN,980,94,2021-04-15,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,[{}],y,2021-04-15,9999-12-31
914,GPG,373,234,2019-03-20,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,"[{}, {}, {}, {}, {}]",y,2019-03-20,9999-12-31
915,WF,447,141,2021-08-29,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,"[{}, {}, {}, {}, {}]",y,2021-08-29,9999-12-31
916,Perl,448,193,2018-08-25,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,[],y,2018-08-25,9999-12-31
917,CFR,157,205,2021-06-10,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,[],y,2021-06-10,9999-12-31
918,Drawing,965,230,2022-07-27,integer pede justo lacinia eget tincidunt eget tempus vel pede,[],y,2022-07-27,9999-12-31
919,Smartstream TLM,106,83,2022-08-24,NaN,"[{}, {}, {}, {}, {}]",y,2022-08-24,9999-12-31
920,Switchboard Operator,729,180,2018-09-23,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,"[{}, {}, {}, {}, {}]",y,2018-09-23,9999-12-31
921,NaN,808,37,2021-04-29,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,"[{}, {}, {}, {}]",y,2021-04-29,9999-12-31
922,NaN,273,221,2018-09-20,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,"[{}, {}, {}, {}, {}]",y,2018-09-20,9999-12-31
923,RPG III,866,187,2018-11-17,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,"[{}, {}, {}, {}, {}]",y,2018-11-17,9999-12-31
924,Foreclosures,948,174,2018-04-01,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,[],y,2018-04-01,9999-12-31
925,Nokia Qt,940,214,2018-08-12,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,"[{}, {}, {}, {}]",y,2018-08-12,9999-12-31
926,Boat,399,168,2020-05-01,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,[],y,2020-05-01,9999-12-31
927,Music Festivals,691,221,2018-08-14,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,[{}],y,2018-08-14,9999-12-31
928,Post Production,189,160,2021-10-14,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,"[{}, {}]",y,2021-10-14,9999-12-31
929,Xbox,552,194,2021-08-25,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,[],y,2021-08-25,9999-12-31
930,FDM,647,50,2020-05-11,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,"[{}, {}, {}]",y,2020-05-11,9999-12-31
931,Judo,113,139,2019-12-26,NaN,[{}],y,2019-12-26,9999-12-31
932,NaN,606,226,2022-05-01,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,[{}],y,2022-05-01,9999-12-31
933,AutoCAD Architecture,689,189,2019-09-27,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,"[{}, {}, {}, {}]",y,2019-09-27,9999-12-31
934,HVAC Design,713,218,2019-02-18,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,[{}],y,2019-02-18,9999-12-31
980,Bartending,496,61,2021-03-27,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,[{}],y,2021-03-27,9999-12-31
935,JWICS,960,202,2019-01-29,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,"[{}, {}, {}]",y,2019-01-29,9999-12-31
936,Insurance,935,192,2019-02-10,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,"[{}, {}, {}, {}]",y,2019-02-10,9999-12-31
937,ICD-9,549,134,2018-01-01,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,"[{}, {}, {}]",y,2018-01-01,9999-12-31
938,NaN,478,111,2020-11-29,NaN,[{}],y,2020-11-29,9999-12-31
939,MPages,549,110,2018-12-27,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,"[{}, {}, {}, {}, {}]",y,2018-12-27,9999-12-31
940,Tunnels,687,168,2021-10-29,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,"[{}, {}, {}, {}]",y,2021-10-29,9999-12-31
941,KWP2000,963,103,2022-04-10,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,"[{}, {}, {}]",y,2022-04-10,9999-12-31
942,KYC,621,123,2019-04-08,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,"[{}, {}, {}]",y,2019-04-08,9999-12-31
943,European Law,700,179,2020-10-19,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,[{}],y,2020-10-19,9999-12-31
944,BJJ,207,114,2018-12-23,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,[{}],y,2018-12-23,9999-12-31
945,NaN,694,224,2021-08-06,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,"[{}, {}, {}, {}]",y,2021-08-06,9999-12-31
946,SFP,187,198,2022-06-15,NaN,"[{}, {}, {}, {}, {}]",y,2022-06-15,9999-12-31
947,LGBT Rights,720,37,2022-04-01,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,[],y,2022-04-01,9999-12-31
948,Glasses,439,73,2021-09-19,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,"[{}, {}, {}]",y,2021-09-19,9999-12-31
949,SBA 504,945,26,2021-02-04,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,[],y,2021-02-04,9999-12-31
950,Pharmaceutics,362,28,2020-09-04,NaN,"[{}, {}]",y,2020-09-04,9999-12-31
951,FX Animation,606,34,2020-11-25,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,"[{}, {}, {}, {}]",y,2020-11-25,9999-12-31
952,IEC 60601,716,142,2019-04-15,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,[],y,2019-04-15,9999-12-31
953,Aerospace Medicine,241,32,2018-07-20,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,"[{}, {}, {}]",y,2018-07-20,9999-12-31
954,Animation,545,80,2021-01-16,ut mauris eget massa tempor convallis nulla neque libero convallis eget,"[{}, {}, {}, {}]",y,2021-01-16,9999-12-31
955,FDTD,694,141,2018-02-07,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,[{}],y,2018-02-07,9999-12-31
956,Kodaly,330,116,2022-01-14,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,"[{}, {}, {}, {}, {}]",y,2022-01-14,9999-12-31
957,Variable Data Printing,407,101,2019-07-22,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,"[{}, {}]",y,2019-07-22,9999-12-31
958,JConsole,461,32,2019-09-03,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,"[{}, {}, {}]",y,2019-09-03,9999-12-31
959,Guest Recovery,569,49,2020-05-01,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,[{}],y,2020-05-01,9999-12-31
960,CCDA,303,53,2018-06-29,NaN,"[{}, {}, {}, {}]",y,2018-06-29,9999-12-31
961,Cash Management,212,130,2019-01-05,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,"[{}, {}, {}, {}]",y,2019-01-05,9999-12-31
962,Office Equipment,51,44,2019-02-03,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,[{}],y,2019-02-03,9999-12-31
963,Software Design,108,199,2021-01-17,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,"[{}, {}, {}, {}]",y,2021-01-17,9999-12-31
964,NaN,158,32,2020-10-23,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,"[{}, {}, {}, {}, {}]",y,2020-10-23,9999-12-31
965,EEO Investigations,679,143,2019-11-19,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,"[{}, {}, {}, {}, {}]",y,2019-11-19,9999-12-31
966,WTX,302,147,2021-11-05,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,"[{}, {}, {}]",y,2021-11-05,9999-12-31
967,Vocational Rehabilitation,801,95,2019-01-24,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,[],y,2019-01-24,9999-12-31
968,UAG,886,43,2020-03-07,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,[],y,2020-03-07,9999-12-31
969,Emerging Markets,152,188,2018-02-01,NaN,[{}],y,2018-02-01,9999-12-31
970,Cleaning Validation,422,72,2019-04-02,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,[],y,2019-04-02,9999-12-31
971,HP Openview,613,167,2019-04-18,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,"[{}, {}, {}]",y,2019-04-18,9999-12-31
972,NaN,529,102,2019-01-03,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,[],y,2019-01-03,9999-12-31
973,Cost Accounting,68,191,2020-12-02,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,[{}],y,2020-12-02,9999-12-31
974,BPWin,895,136,2020-06-11,NaN,"[{}, {}]",y,2020-06-11,9999-12-31
975,Wedding DJ,267,58,2018-01-01,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,"[{}, {}, {}, {}, {}]",y,2018-01-01,9999-12-31
976,Aerial Photography,943,146,2018-07-03,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,[{}],y,2018-07-03,9999-12-31
977,NaN,913,175,2020-03-20,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,[{}],y,2020-03-20,9999-12-31
978,Iptables,283,161,2019-09-26,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,[{}],y,2019-09-26,9999-12-31
979,iBatis,385,223,2021-01-05,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,"[{}, {}, {}, {}]",y,2021-01-05,9999-12-31
981,Operating Systems,506,206,2018-10-04,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,"[{}, {}, {}, {}]",y,2018-10-04,9999-12-31
982,Reality TV,926,72,2021-10-06,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,"[{}, {}, {}, {}]",y,2021-10-06,9999-12-31
983,CCIP,737,31,2021-10-08,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,"[{}, {}]",y,2021-10-08,9999-12-31
984,IABP,607,59,2020-08-08,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,"[{}, {}, {}, {}]",y,2020-08-08,9999-12-31
985,FDA GMP,466,85,2021-03-01,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,[{}],y,2021-03-01,9999-12-31
986,NaN,806,148,2020-05-14,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,"[{}, {}, {}, {}]",y,2020-05-14,9999-12-31
987,NaN,702,218,2019-02-22,NaN,"[{}, {}, {}, {}, {}]",y,2019-02-22,9999-12-31
988,POS,906,172,2018-10-08,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,[{}],y,2018-10-08,9999-12-31
989,XFS,868,196,2019-03-20,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,"[{}, {}, {}, {}]",y,2019-03-20,9999-12-31
990,Google Docs,857,177,2021-10-09,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,"[{}, {}, {}, {}, {}]",y,2021-10-09,9999-12-31
991,Sellers,70,73,2022-07-12,NaN,[{}],y,2022-07-12,9999-12-31
992,NaN,412,229,2021-09-24,felis ut at dolor quis odio consequat varius integer ac leo,"[{}, {}, {}, {}, {}]",y,2021-09-24,9999-12-31
993,QML,393,138,2022-02-01,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,"[{}, {}, {}, {}, {}]",y,2022-02-01,9999-12-31
994,NaN,362,121,2020-12-09,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,"[{}, {}, {}, {}, {}]",y,2020-12-09,9999-12-31
995,Offshore Drilling,788,39,2019-12-10,NaN,"[{}, {}, {}]",y,2019-12-10,9999-12-31
996,Cardiac Rhythm Management,183,140,2020-04-15,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,"[{}, {}, {}, {}]",y,2020-04-15,9999-12-31
997,Cinema 4D,303,24,2020-04-30,NaN,[{}],y,2020-04-30,9999-12-31
998,JBL,793,96,2018-08-09,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,"[{}, {}, {}]",y,2018-08-09,9999-12-31
999,Flex,747,82,2020-02-02,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,"[{}, {}, {}, {}, {}]",y,2020-02-02,9999-12-31
1000,Media Planning,487,46,2018-04-12,NaN,"[{}, {}]",y,2018-04-12,9999-12-31
